222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
222,196,179
222,196,179
222,196,180
222,196,180
222,196,180
222,196,180
222,196,180
223,197,181
223,197,181
223,197,181
223,197,181
223,197,181
223,197,181
223,197,181
223,197,181
223,197,181
224,198,182
224,198,182
223,197,181
223,197,181
223,197,181
223,197,181
223,197,181
223,197,181
223,197,181
223,197,181
224,198,182
225,199,183
225,199,183
225,199,183
225,199,183
225,199,183
225,199,183
225,199,183
225,199,183
225,199,183
225,199,183
226,200,184
226,200,184
227,201,185
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
225,199,183
225,199,183
226,200,184
227,201,185
227,201,185
227,201,185
227,201,185
227,201,185
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
226,200,184
