188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
188,190,190
189,191,191
187,192,191
188,193,192
189,194,193
